X_in,X_out
1683,161
950,906
16,8
582,1476
2986,3034
1905,79
3936,10
1498,221
3348,33
2370,265
1554,2609
12,215
3192,1
3353,244
2756,5
1942,30
1301,5
1123,172
440,216
2808,1718
3152,1
2184,445
2177,28
410,213
2280,26
1775,41
46,3574
2986,1
240,2
608,6
1891,68
3522,2435
2500,1341
857,1
1311,1349
3700,3700
435,14
547,3
364,34
759,1
2209,3129
29,1149
3841,1
1094,111
208,2864
2531,24
2038,356
2296,293
1806,408
1286,1436
1561,62
78,991
2745,38
2833,866
73,22
1573,578
1004,18
1840,4
3002,2111
475,5
1138,1636
12,30
473,375
75,13
2128,51
427,2
280,763
133,5
2667,168
623,361
506,2
338,31
2442,12
5,2567
812,1592
1006,1964
1962,12
2681,1115
3942,1
400,12
410,25
833,234
2742,21
3127,5
1727,1700
2285,439
425,5
3494,583
106,25
3750,40
836,3233
376,1
1923,27
1013,527
351,959
1792,5
220,177
1959,1
2699,1343
173,1645
1985,25
54,49
1934,3358
1692,226
338,3
2879,1904
2648,5
1101,3
2547,15
3850,3073
2246,1
1740,12
3008,3
970,192
2046,7
489,3079
1295,391
823,2
242,3447
626,29
54,3308
8,535
2701,512
2624,4
45,19
1682,1
1846,7
3138,33
2577,100
2881,7
3668,13
525,25
1082,789
228,764
1196,643
2051,2934
711,26
233,53
296,769
3953,5
223,1373
2580,1
1847,74
688,562
2086,1
3725,16
3007,98
1566,39
782,15
1746,546
2773,17
2760,27
1596,196
3797,2676
1088,235
702,8
1402,6
1193,3
2153,273
2498,720
166,15
1608,25
1822,1460
479,1263
2857,1649
2260,25
86,107
73,1211
175,360
2928,2
404,92
1293,28
951,2523
3164,3
2715,66
245,25
3149,137
2338,254
1975,19
1557,247
2044,32
673,45
1296,484
2301,2
3239,2
1058,1
2153,723
1257,4
392,1
3843,467
623,3
776,121
126,3754
1230,1649
125,45
1069,33
2170,58
446,1
1624,1
216,38
282,7
178,6
2727,2
2878,5
764,1500
1248,451
1390,127
1209,823
875,8
53,1408
3973,514
3556,2
11,38
52,4
2422,1
1500,12
3683,838
680,8
1477,1
3779,12
651,470
1452,11
9,17
1490,24
2061,48
2021,45
20,18
1647,10
745,202
1618,146
2927,1
1906,1429
2968,19
3335,144
2495,39
932,10
1762,417
480,2
2176,11
100,2550
3751,913
1518,1036
2470,207
64,1697
489,839
548,855
1547,3
367,5
142,33
101,32
3522,28
3878,2823
1569,161
2468,3
3274,70
27,2336
61,1997
136,14
2067,31
6,8
2033,6
1967,1970
640,1
35,23
2233,7
69,2561
994,7
968,124
2958,435
607,1387
3390,1281
1133,5
1011,810
2644,791
2432,2432
3065,15
131,80
97,32
456,303
1213,2
428,103
691,14
1121,2116
124,1
1691,918
2461,3
772,755
1543,2
141,58
330,1
1436,2
828,29
1969,67
3022,2
1160,2377
1483,55
1194,862
2276,1
1985,7
266,41
1778,1615
279,565
244,53
1532,468
2328,9
162,5
12,3423
2008,5
3730,413
348,365
2731,29
1259,556
1101,250
1604,393
896,562
3627,985
3325,1
474,503
1162,3
53,2968
6,20
1006,271
962,412
3499,1159
522,1582
236,6
2567,1060
246,903
1506,15
56,974
2279,32
351,29
2474,601
1476,2
2860,19
2742,931
3468,7
1601,1
600,8
172,778
1005,2
7,1517
19,857
2807,26
521,3227
1110,1915
3644,2928
3906,142
976,3
873,149
243,28
42,27
3541,66
2105,78
484,36
2007,17
1190,118
1518,220
405,1
76,1265
418,1097
1010,1
1714,1
558,1
884,1168
580,390
489,95
2004,1477
786,7
1178,2733
97,234
53,54
3618,3618
3734,204
991,624
2769,9
2153,239
676,102
23,9
63,53
299,14
669,2016
30,700
1070,439
972,5
1394,11
2225,381
3034,1147
2539,5
1233,404
59,12
274,756
209,1165
3263,2
1093,1381
671,27
3688,2503
236,15
1223,2751
1164,141
3553,8
2535,678
1438,1788
59,1701
204,164
1122,4
55,2308
177,7
2452,51
2094,389
1380,175
891,167
1831,3
494,45
607,27
3354,2502
27,490
1215,3
1142,1258
1295,89
3906,2420
1873,929
1442,1
3170,3239
2168,12
2214,952
2977,34
546,1
262,35
3711,25
3371,7
2337,5
3,18
1479,3
2749,415
793,2
951,1
1443,19
182,1
699,37
879,13
2069,5
453,3857
439,16
1594,516
831,14
1808,56
980,25
1240,18
590,2
38,11
206,29
909,1
934,390
3443,1
134,1
2056,585
281,33
51,575
2023,1
2325,75
3466,594
2242,1
2080,3
6,2
2666,2847
510,6
3002,2830
1419,2626
35,2719
2295,80
67,470
453,1
7,32
3727,52
3246,75
2025,1
548,4
741,1
13,255
3038,1767
11,36
406,692
133,131
663,1464
771,1357
3887,4
2294,547
2107,886
632,866
1910,9
1151,1151
1725,36
1494,186
1252,596
2643,205
1161,323
965,1
2732,85
33,11
1908,1
868,2
1537,28
86,352
119,142
1787,24
1782,64
148,42
1808,2
2116,261
2586,5
999,2275
3437,27
490,123
1406,296
1946,172
3897,58
1485,24
128,444
35,499
3190,3
23,9
24,377
132,51
3188,244
1473,7
614,1
1564,1338
34,434
811,289
3396,134
1661,1061
3856,913
905,4
1610,566
30,1470
2699,1148
799,55
3,2
1741,88
60,222
39,1425
3963,48
19,51
1327,1
2458,3
76,11
26,1856
3795,27
147,26
946,5
3734,29
490,23
556,550
13,4
644,342
467,178
3843,3704
1764,3
3214,325
1257,3904
435,2886
2709,1
37,39
3892,49
1054,49
1279,24
2765,804
1805,1
2881,3
9,13
1083,2
159,171
2835,87
1086,1743
735,2415
1230,14
2813,810
9,23
2932,14
1363,25
7,15
1964,325
2703,1148
3779,1180
1427,93
2752,116
3060,1
1442,7
757,1
2027,1
1020,12
1650,1
158,172
545,2101
218,16
3347,8
3319,412
1006,57
1896,56
155,1168
575,2248
726,3709
351,2
3663,8
200,141
1024,1
558,5
54,644
28,5
854,562
1501,50
1210,711
2747,542
2389,2
256,654
857,119
2202,1495
2820,361
46,30
3880,1518
1704,812
1612,68
95,32
943,1
2704,2
172,161
3016,2573
3904,11
1877,11
794,1380
2325,3
1304,1544
46,222
407,306
2551,5
1279,1
2267,1
1012,2
2905,39
1226,57
2284,7
2682,28
2197,169
142,1221
421,8
1333,1
911,2
807,201
728,6
27,683
898,215
7,88
3997,50
550,218
2466,606
2125,823
1011,459
20,27
3586,362
1935,20
3209,1713
2233,7
1451,34
3905,1004
3765,21
2452,6
997,2517
1523,2361
462,33
268,15
3885,207
93,87
1363,12
180,565
1422,12
2324,414
2787,99
263,1
22,21
2489,6
558,133
100,67
2274,5
3103,323
723,6
725,7
156,111
112,1986
3614,470
1031,7
186,6
2274,198
1121,7
45,1959
2554,3685
97,6
996,18
1032,209
1093,6
311,2095
62,7
1155,5
1272,11
956,5
2585,90
2132,2
3,36
832,218
2598,286
2292,73
18,1
435,33
1753,4
1518,1532
1140,171
2493,3
796,5
514,288
110,6
1035,2350
1512,14
3781,5
1219,27
3294,7
1430,2
58,2
111,640
1798,6
568,3
2060,2829
487,5
3442,695
2270,1712
2781,69
98,124
399,1
1563,2919
758,19
274,3
151,37
1667,62
3952,6
19,21
2442,2260
3751,322
3925,221
2160,3482
2273,53
1061,2
2986,1
51,35
1654,1
44,1892
898,346
3954,181
2999,6
3928,199
924,570
1160,2167
1960,2
210,1
3792,62
810,13
440,41
755,35
2843,12
1780,2
2043,1
1065,5
2610,1863
263,1966
3524,15
883,2423
3400,3
814,1948
2203,11
646,28
3472,7
42,32
1891,755
3967,54
2299,7
1284,7
2331,1051
680,4
23,4
43,2
20,370
3979,256
5,679
2,1
30,2197
2081,6
2577,973
2215,7
715,2
2021,154
3,1463
2970,2102
3803,15
456,250
3611,14
1729,3
802,1
2776,651
502,20
52,3
1227,1227
1358,3
2902,3394
1928,195
172,1
3388,119
1825,7
13,211
22,4
2900,1004
260,711
3981,2
1634,60
1241,6
2310,1362
1702,4
1991,48
3391,5
61,6
3481,41
1842,76
1553,1171
1086,166
1032,14
2793,90
801,6
586,14
535,2548
1058,5
1994,534
2086,2768
3615,1767
3925,1557
2628,30
874,755
3520,1
729,2
3459,1903
1858,316
2401,17
3654,5
8,21
3697,3059
3859,212
348,2285
8,1
3380,227
1250,126
3557,3
2649,31
17,13
1213,2
593,15
737,105
7,3479
576,149
3136,163
1943,5
1172,3
206,46
1585,27
465,1518
1138,341
152,529
405,1
1374,2
39,72
3472,33
145,317
2442,40
21,17
3888,2
1694,47
818,125
3794,2
354,14
857,6
370,300
2976,5
97,2098
2748,685
124,11
610,6
306,1191
1622,3
1953,59
3030,5
3130,1608
2931,1
1469,2
237,2632
158,570
1545,1181
1363,2
85,6
3601,7
335,243
1500,594
2861,6
1510,1
280,32
47,105
756,3
3193,19
133,1648
1418,24
2813,73
7,40
1995,2
3437,18
295,2
2606,156
1559,4
2908,100
1574,1
75,303
3661,1950
277,2
1751,2358
343,2
220,7
1630,402
2683,20
3069,26
6,2
248,20
2466,2
1948,226
492,23
3919,1
1746,6
855,61
1957,25
2614,115
1465,14
9,9
814,513
1353,117
3263,58
1773,7
1895,36
373,62
2367,725
2536,837
38,349
1563,2
2942,6
1285,1511
3342,35
1649,167
3977,69
2628,29
3520,3
390,10
25,596
1359,1359
803,187
638,1
676,3384
976,93
2971,580
1265,777
504,1
2656,84
1457,11
3250,7
1864,3
45,27
1107,330
3722,622
1019,1167
592,323
582,71
1360,5
78,1
2675,6
308,2
361,250
1828,733
3540,216
46,11
372,6
793,1
3898,2
2576,2321
2318,889
1438,1341
3399,211
329,10
1505,47
2866,3465
3767,1
1471,5
3593,12
2406,302
426,31
13,9
448,3
107,3
2124,1960
292,7
1375,2
3038,3268
3293,16
501,1
3123,2193
733,414
760,17
1861,67
9,16
1487,771
3702,1
3443,97
576,7
616,3
2638,6
321,890
3575,1
1781,2
1185,1
1406,20
11,1271
3462,388
391,3447
956,7
2013,2
1529,9
3420,82
109,1
603,1748
563,21
3128,5
1457,1
2283,560
739,2
1979,140
838,238
1908,57
1884,14
1608,1
676,214
102,1
1736,883
499,12
1994,2
247,37
3880,3
122,3142
22,22
3968,4
222,242
2898,5
2461,3858
2126,1646
28,650
2044,3105
80,8
314,2770
3627,3461
211,5
1928,2343
3763,413
102,644
1080,106
2480,299
581,52
151,1
2368,30
667,1
2832,2176
873,64
2608,227
1438,11
1442,119
2464,2464
3767,27
1011,3
434,6
2523,1128
3588,3800
1304,3
2605,1957
3264,453
657,55
3788,1
848,2
3189,166
2215,12
3991,84
81,56
3596,41
3594,228
1027,445
1349,1
2384,621
773,1144
2334,24
3708,560
3127,3154
1106,379
2758,1
51,139
459,32
2012,328
3685,538
704,425
106,1
3349,76
2784,1
415,70
932,502
1091,2276
1246,455
248,6
3928,3358
2483,1
1,718
1873,29
3706,18
2655,28
127,475
2343,78
996,4
3496,42
210,5
788,19
239,37
743,2
2684,7
2049,1102
2698,2306
561,3112
430,2071
351,24
637,12
483,1
3473,1
2989,1297
604,207
3621,2774
2926,27
166,28
1746,35
2996,8
1843,19
731,1
30,727
2478,18
263,18
2125,7
185,1027
1796,14
463,64
3165,27
1961,3174
1162,4
8,251
2631,822
2218,777
604,1248
136,265
1493,1053
1836,676
11,12
20,282
2458,2526
729,366
11,191
602,49
3966,346
257,8
3639,125
1691,3
411,1
525,4
2502,916
2117,12
3749,10
1366,24
1457,2
625,828
3927,2
875,1911
1060,5
3528,419
1286,1
2968,1096
2639,50
105,14
333,19
2,1
944,41
3501,23
3353,5
2423,6
2510,1740
2175,2363
819,7
1736,50
1261,1883
1003,2792
3759,10
42,8
1285,6
1345,978
1386,162
129,30
1584,63
16,13
3858,1
1512,20
400,32
1912,26
1964,213
400,12
1491,2
2937,7
28,83
1012,39
643,57
1349,403
995,1
1061,1
182,445
834,1738
3317,7
2687,25
1334,6
1435,1333
1783,287
569,1
2529,1
3859,1
2719,30
536,721
890,5
3134,29
2559,18
1612,4
158,1244
1081,1222
3000,3414
50,20
1064,1
3626,1
514,667
703,15
41,93
399,18
1216,305
2035,182
3204,6
178,5
220,6
832,5
3803,176
163,12
1428,649
1105,1
2264,16
3660,753
661,1513
1099,3
40,47
112,2824
3051,3
3076,958
1337,384
3194,2
1066,3
2612,106
12,12
25,483
148,2239
2467,19
1577,5
457,1
717,1
2516,786
1896,547
1305,24
2133,42
2021,7
20,1848
810,26
3642,50
234,1
1635,4
2880,1145
937,347
1335,633
2455,2
1215,8
3,2
1475,31
1239,52
435,26
157,4
3332,379
928,2
769,1418
2470,985
2235,36
457,33
1300,56
2252,2
2677,771
3481,2
139,54
37,27
203,741
678,18
176,38
322,4
2423,1
3822,3
604,5
191,5
183,2
2952,1
1099,854
1430,4
640,337
1292,2
1345,19
35,10
2804,69
6,7
1906,130
2668,754
1872,282
3247,1
1885,3
1284,1
1782,5
113,2
770,3598
3348,1
10,22
1800,28
2115,1032
25,1993
95,70
2513,2
1601,4
1486,119
1375,2
3105,5
1245,3268
1632,6
4,9
352,33
3712,209
1443,1
2704,25
2587,14
1877,1877
2836,2
1198,65
3612,30
3590,3849
1453,1695
3952,15
80,4
1564,895
2100,20
3390,229
3975,2741
1715,21
34,1169
2885,1830
1418,305
324,21
1532,25
3970,484
2130,3234
680,17
214,992
283,5
1145,29
543,2
3429,2
2695,1
888,106
2579,37
2872,11
127,1651
642,6
3212,53
444,23
1384,1
3801,1
894,3
2437,2823
1864,6
3466,489
1764,6
414,5
3608,18
600,52
1193,1277
3187,455
2296,1
1538,937
2037,2
81,23
233,2
6,887
1654,2194
816,761
2484,561
1638,39
818,96
429,9
3255,3
310,83
208,3
1895,99
2919,40
521,93
225,77
17,24
3241,4
1717,4
1652,119
385,259
2564,2
395,5
2935,759
38,213
2360,64
2742,3
1833,1
1308,216
23,9
1598,27
157,10
2006,3937
1479,1212
1282,1975
2053,5
2437,98
3420,1
101,34
300,404
1192,911
297,9
2699,3
938,848
1775,833
1511,689
178,232
1477,653
3657,1338
2599,2
2630,9
484,9
2258,2122
167,11
54,39
805,3
1988,12
1558,176
340,81
831,341
3390,1
3072,7
1208,1258
276,3780
68,102
11,356
8,8
623,64
23,4
30,3
1328,246
963,31
1827,24
356,2690
674,142
820,53
110,660
14,3028
145,17
426,3
1631,15
845,20
1911,9
2891,92
54,585
417,47
3459,25
3726,569
197,1
2455,1
442,3
1222,458
3662,17
3135,2062
3818,171
94,3521
1499,31
909,6
685,1693
613,399
3757,6
163,5
1555,498
1395,1364
2270,50
620,40
814,210
853,4
3502,117
2490,21
459,46
1503,21
1100,1
761,28
760,29
2989,20
264,1646
2640,4
1136,546
2739,798
623,514
102,47
2117,997
2613,151
2628,2
199,96
3711,976
2393,9
6,18
530,1
2397,1222
499,19
202,1
3744,118
1212,34
542,3598
1,1
112,17
3378,12
3756,343
3816,159
1243,2
731,1992
1196,2144
3527,5
6,70
1508,1724
3901,282
956,1
1988,7
1245,1068
2212,19
10,8
1806,160
46,305
1696,24
2715,2461
2160,6
2331,421
3016,1
483,3
31,13
2894,1
3649,30
3782,29
2065,15
429,9
2184,94
921,94
2526,63
3248,453
1115,291
195,1
1792,55
2311,837
2478,24
771,7
1941,1
2066,2558
238,819
1021,1
2874,25
794,1
181,2
1161,62
397,17
3654,1
151,817
9,23
2395,7
3469,1693
394,2
50,21
1537,3
852,7
1345,349
169,20
1545,11
17,11
3873,792
2149,185
144,1517
671,1463
230,4
25,950
3484,1323
501,5
1195,179
138,41
149,70
87,12
106,12
780,4
2806,1044
321,1
195,250
964,59
20,44
66,53
1546,92
3665,40
3082,72
486,2622
28,218
38,271
1668,158
1302,336
1768,6
2472,3424
2391,1428
19,18
953,1
2646,343
2584,190
471,88
2184,37
1865,30
909,2
1298,62
1206,196
748,14
2233,6
334,3311
1229,1
2380,3817
99,1
412,829
3652,1295
172,5
3417,1003
83,2
433,3236
2781,44
3097,2526
588,883
20,6
655,4
79,1
489,11
1245,1
769,35
647,31
1639,4
3949,52
915,27
2537,43
2766,1
948,15
613,78
1353,3
777,3
3711,1
977,1
3155,1567
721,386
146,2447
408,1293
1721,1
294,6
3120,23
883,633
2299,1
1474,10
1828,139
9,5
1507,2036
2541,2686
1156,22
949,79
1802,365
432,122
202,1118
833,434
211,147
4,5
1601,424
2308,95
57,41
3164,19
3695,220
3647,1
1548,1042
323,1489
3451,192
3561,20
49,36
2913,1597
2869,1
651,269
2565,2269
318,692
1131,2
2341,1
3720,1
2956,56
2397,385
2376,2
3441,12
2348,3221
3151,335
128,2901
332,78
183,1
90,53
811,18
544,5
2426,342
906,562
377,8
3524,37
889,6
2856,10
1698,518
3544,3211
14,31
1466,7
1105,534
104,1300
2946,39
822,3
2565,38
223,119
494,2841
3653,144
849,11
922,426
163,147
2527,1280
47,171
2145,55
2690,1
633,2
1151,14
3221,5
3412,556
1768,48
3758,3
1258,1
2544,767
519,34
3335,59
868,1
1989,8
3247,879
1324,2140
2954,1513
272,1024
3998,10
452,3
152,1
1856,3
2255,303
9,2750
2002,1114
944,6
185,151
1594,2
1761,34
1588,250
1344,1975
153,1
2444,1
512,5
231,7
2539,2
2681,671
992,2
2251,1
93,148
2119,798
2988,2
576,2
473,56
1684,1
308,41
2325,1
784,2
277,1575
3705,2
924,207
50,1
1306,12
7,2956
44,18
2409,20
3503,1
364,41
183,11
23,4
8,61
312,3238
980,3112
1976,2241
2973,55
1089,223
113,1
220,729
168,6
1195,3
875,24
2984,174
136,769
2653,7
2398,821
2057,25
354,193
453,684
1298,243
954,14
332,3
1591,20
363,136
826,633
3981,40
1231,1092
1149,25
450,1
555,206
1503,3
2939,5
2163,98
191,22
3309,375
840,1950
180,5
3030,223
1358,1060
2173,202
2449,19
857,37
3138,1
3649,3096
2051,1736
29,436
266,1
83,1182
339,17
495,4
553,1167
13,23
2312,1615
2867,1797
585,664
1352,28
781,1415
442,11
1870,6
713,5
63,1706
1846,31
1416,2469
3987,4
2639,30
493,6
2199,1790
335,1489
3053,146
679,3
3661,1
1292,454
3597,1
3780,159
61,323
121,796
1225,52
725,11
820,1975
768,933
251,14
2021,1
223,3573
2609,33
23,9
1502,473
179,83
17,22
210,28
408,28
57,3
147,1737
881,36
462,753
2587,45
14,3
93,11
2149,1
1004,3
3111,4
2611,916
3412,556
3931,32
1914,6
3803,160
274,6
1327,3889
1015,20
3623,1178
11,3209
1,2860
8,3
3590,7
1113,61
2441,6
338,2498
470,269
665,8
72,347
3366,11
919,55
1929,883
331,36
476,62
58,5
5,203
1570,3698
633,2298
715,715
1476,470
1007,1
2273,2475
909,3
3443,874
1040,2150
445,135
591,71
2540,5
2444,42
556,8
3207,116
1724,4
2635,417
2951,10
1427,25
117,2038
110,1
2211,5
730,111
372,18
2830,1591
2868,7
1852,762
483,1407
3260,5
178,648
2138,1230
2690,9
2410,18
2334,2923
1970,24
187,3
24,20
160,1605
1180,28
546,2268
1857,61
3810,723
2226,127
227,2
2935,134
2156,1504
1953,3235
253,92
1302,610
1138,33
136,3160
3701,2180
3312,56
2416,240
3280,327
91,22
2390,1284
1340,1
1780,314
3773,116
2571,9
652,94
1935,209
3375,5
2459,1451
2,1
124,6
35,749
368,1177
2914,1
2007,202
437,5
3777,1881
484,37
660,1
3353,93
99,160
416,1
359,1
3184,110
1416,71
3558,1
1616,1
849,162
83,1
1885,2551
207,686
646,97
868,432
996,6
2405,1142
1441,2033
2227,457
2212,14
1044,7
197,1
1969,1997
1312,5
58,268
744,6
2568,447
1185,204
1454,1
86,82
267,555
2505,3725
3287,29
2483,1
1694,60
14,63
555,3
3988,6
887,188
2992,1353
789,2
1408,53
3396,69
2979,1
322,10
693,31
41,849
1941,4
826,56
1442,2035
2678,384
399,38
3390,30
1559,419
258,7
2,1802
910,53
1188,1
38,704
3544,1564
1347,469
533,16
284,2464
1972,55
441,124
1419,6
10,4
1166,1465
1482,1
1384,100
2342,23
472,53
2098,104
639,1014
3696,2920
2999,3
1791,19
1604,1
1481,1
986,125
2898,8
353,6
3169,109
527,1232
3425,5
857,2
84,71
1932,5
3055,785
3055,4
701,1
1163,280
207,1214
79,1652
2680,8
2164,5
2244,3377
1797,187
3495,1
42,3819
869,24
3949,32
1330,28
8,5
2190,2
2284,118
3862,1877
2262,1543
91,23
393,3230
3742,2726
3081,276
2456,135
2812,4
2994,7
1820,205
1554,24
629,1
1191,1
2708,10
1413,151
1312,44
719,2102
521,1
3191,1670
105,2419
3611,38
918,2
141,5
2275,2687
384,2206
3405,1849
2923,9
3772,13
876,1
1141,980
1206,97
37,17
3862,14
453,1
22,4
1493,2590
1429,3473
1093,2
2436,1
3225,18
2482,55
2120,1183
1326,10
280,1586
1632,758
218,770
469,2
1720,7
1240,41
2504,7
3011,14
1240,52
24,101
6,169
60,11
946,1609
3680,304
2219,504
1136,1544
2543,44
2382,9
50,2
1185,19
73,2118
171,159
3576,120
2810,2798
471,11
72,860
733,1616
963,160
5,18
1708,341
1520,1
864,3477
912,36
1836,270
3215,77
1036,1814
3565,75
291,6
3730,592
2508,11
2935,222
3459,6
1061,655
1955,3
1600,27
1849,1688
1108,74
3549,504
2557,185
1263,31
1603,22
1187,108
716,5
3,275
2150,18
306,1686
43,376
2349,1
105,3
1335,7
695,1222
44,83
240,3362
308,6
3129,14
1178,11
3819,2
279,3
537,4
382,145
166,28
3378,109
3035,1
3991,6
1377,839
2136,39
3743,101
3790,1
2295,2354
1347,12
1559,7
743,189
1896,6
325,137
1422,1
621,2221
1551,158
8,1815
3260,128
3669,249
29,94
924,1681
182,14
3846,268
146,10
1656,293
218,4
2437,731
297,14
3057,1025
1359,268
1593,1
1346,1
1337,10
1926,4
444,6
730,88
4,9
1312,2289
1694,27
1052,28
3078,373
2803,960
425,2838
2079,1
3797,2390
1504,33
719,7
686,63
1566,1099
10,610
2694,434
553,447
1594,34
1053,321
2051,115
6,39
105,161
1125,47
448,42
528,436
950,46
56,14
606,3648
1687,6
1671,167
521,1045
229,48
9,4
844,12
531,167
3671,1362
1348,278
415,1921
557,2
26,174
3518,1949
1557,2
12,6
429,13
868,2
649,1606
49,42
2017,74
665,3831
2280,28
3629,1005
471,11
495,10
724,1
8,4
16,8
1917,31
2591,481
506,363
7,30
740,22
3675,36
889,1
3965,129
1184,11
99,2
453,1
5,42
171,4
2006,88
1920,1
1469,19
933,122
1745,1251
1191,105
158,6
2517,1
3071,1
7,32
3536,167
1501,76
2767,1816
3164,1
2013,6
1236,3
2904,76
19,387
893,2675
1108,1
2515,2048
292,116
2636,138
3984,1
9,21
2861,42
22,3044
558,69
869,904
274,3
2176,1000
3868,3
156,14
3521,2
239,324
1774,1
4,10
3046,896
3092,99
1789,25
3824,173
2519,369
499,28
2168,5
1986,624
169,1124
166,6
3718,91
2829,19
3277,1
3123,124
1004,20
1927,12
5,784
3600,11
3485,29
1152,30
3800,3610
336,2
2408,2
1151,2
1003,7
164,1
1067,9
686,7
3629,31
3977,127
99,1
3927,5
291,3
490,17
42,33
2605,2563
3790,3
2558,2066
2678,229
1763,47
798,5
2776,15
2201,22
1520,199
1325,31
3947,231
342,195
1458,26
74,42
1392,18
559,44
275,242
949,750
78,1
2541,1
3884,25
39,297
1158,61
933,99
1660,32
1327,516
9,9
1373,35
2188,185
3534,878
2707,31
320,6
3821,145
340,8
2790,5
2026,567
1587,3543
3959,3734
231,13
1096,13
988,62
3655,818
3086,19
3469,178
2970,28
676,7
9,17
1736,1866
1919,8
803,266
762,1
3677,62
17,9
450,2
1697,2
3167,1165
1405,31
992,2
1757,10
1334,58
142,345
760,1
68,278
995,2
909,1
1036,2930
38,33
2446,102
2426,1
2429,1672
97,32
3806,2
51,143
330,2
668,214
1429,66
356,2
1179,21
3011,3
1017,4
1569,1810
3757,1018
3044,79
1256,7
1333,3
452,3
918,2
2125,330
662,739
1252,2
363,20
293,26
143,499
163,32
1012,20
1,892
457,2094
1213,3
785,1
821,30
2186,1804
781,46
3076,8
654,12
2258,325
526,33
2002,587
619,36
3126,5
1053,121
705,1
205,3
3193,612
57,1
112,7
1252,3
3919,3
320,6
337,3148
763,66
1552,2790
879,18
1023,2
2456,10
3819,14
3594,5
662,27
1817,202
1635,337
2425,20
1571,704
1984,2
2090,1035
577,26
3270,35
742,434
1939,6
930,571
1055,1
3021,7
285,2
1065,6
162,2
140,15
2871,28
448,718
2592,141
206,2421
3701,3
6,1690
1046,6
506,294
1483,1067
1912,93
2232,1814
1343,1
134,288
2799,1
1587,1
2731,146
253,42
2098,1117
422,510
157,3
2400,7
578,3841
3268,151
2557,2557
152,397
2222,121
180,456
2045,1913
1135,1452
651,3142
3467,388
550,21
649,78
785,2317
954,1
2368,947
1375,1
2726,180
550,319
2222,451
2202,1817
3692,2053
56,1
2320,51
1121,33
1760,147
3448,1
3136,264
1780,18
1654,699
1158,133
117,59
230,1332
655,1
3376,53
24,1752
1828,2
3400,3865
2094,1959
687,53
473,126
387,1058
1994,58
2700,227
263,1
3633,4
444,25
937,3584
1353,6
135,1
16,3
1203,45
63,6
2702,3
1342,14
57,2
15,2
29,6
2037,437
79,362
1289,3676
3362,2
2137,35
507,2
1290,5
19,642
3040,1848
184,2515
2274,417
2019,109
1169,8
1923,19
1966,794
414,9
3732,13
2679,7
2687,151
151,2
2931,3
2854,280
3025,3
613,47
1372,5
140,2
75,583
54,39
1299,1
456,1125
893,8
3785,10
2201,1443
2443,972
166,357
21,16
470,1
2112,1
1082,1
495,4
1525,367
85,329
714,627
167,42
1111,1341
521,26
3280,15
584,1
24,1061
2466,181
3166,3
1737,859
3004,3294
3020,49
2001,962
3109,1751
826,190
25,673
2986,3
2612,26
675,2
1529,740
124,6
1380,175
3707,1954
767,251
1721,1
427,3744
22,2
1352,72
33,5
3517,112
310,1
788,3876
2354,1
120,6
985,245
1897,1
683,2
2854,36
235,59
2926,346
2820,3
891,1
2528,3
2562,27
728,2811
2085,3
3427,864
3063,301
2348,111
2493,3812
970,1
574,5
169,6
3010,86
177,42
76,3317
28,1
1323,398
477,6
2189,19
4,1
1465,6
2205,3
1101,1206
36,785
2812,439
1865,44
3446,2183
2273,2
215,1
3338,1
10,807
592,23
2335,17
2145,425
2603,682
1048,736
2696,613
3303,190
304,294
2009,1
1491,2241
1401,65
2166,389
2735,3
424,135
1075,172
1667,3
390,13
106,5
6,3993
2226,1019
268,58
1656,7
1756,1148
3814,7
1898,45
420,135
481,6
2626,1
905,537
2195,662
49,48
3039,25
763,33
3073,2
631,181
267,18
588,68
2191,1
515,21
3714,19
1382,67
3600,6
1317,1455
250,3923
6,2182
495,997
1600,3
9,9
174,671
6,1601
86,82
2900,54
49,7
2818,3
247,150
622,1
2281,267
29,36
1521,2160
284,7
3225,30
3644,3
3666,1113
999,190
3695,225
577,7
1618,11
523,1542
1796,537
1976,982
2424,407
200,121
363,6
424,1
680,22
272,8
1115,5
1092,53
2925,1433
11,31
475,1
1436,543
519,49
1937,1
1900,101
596,5
2725,1
3707,531
2487,7
3525,7
1825,1
2992,20
196,1006
3352,16
1021,96
1159,7
2132,62
3099,419
1400,351
2129,1805
22,9
1535,29
706,1143
3098,2
284,67
688,42
3513,24
267,339
1714,1
3909,381
1496,1
329,5
630,564
9,1047
487,3179
3296,683
2411,5
662,1536
21,16
822,2
2933,348
2006,1068
628,6
3273,223
2177,41
